Denumire Judet,Tip localitate,Localitate,Numar Locuitori,Suprafata
CONSTANTA,COMUNA,COBADIN,"9,060",988
CONSTANTA,COMUNA,COGEALAC,"5,425",855
CONSTANTA,COMUNA,COMANA,"1,816",372
CONSTANTA,COMUNA,CORBU,"6,185",488
CONSTANTA,COMUNA,COSTINESTI,"2,828",469
CONSTANTA,COMUNA,CRUCEA,"3,098",929
CONSTANTA,COMUNA,CUMPANA,"13,087",404
CONSTANTA,COMUNA,CUZA VODA,"4,037",184
CONSTANTA,COMUNA,DELENI,"2,397",621
CONSTANTA,COMUNA,DOBROMIR,"3,097",428
CONSTANTA,COMUNA,DUMBRAVENI,607,212
CONSTANTA,COMUNA,FANTANELE,"1,708",235
CONSTANTA,COMUNA,GARLICIU,"1,719",211
CONSTANTA,COMUNA,GHINDARESTI,"2,641",240
CONSTANTA,COMUNA,GRADINA,"1,127",393
CONSTANTA,COMUNA,HORIA,"1,892",191
CONSTANTA,COMUNA,INDEPENDENTA,"2,984",610
CONSTANTA,COMUNA,ION CORVIN,"2,083",159
CONSTANTA,COMUNA,ISTRIA,"2,588",475
CONSTANTA,COMUNA,LIMANU,"6,461",540
CONSTANTA,COMUNA,LIPNITA,"3,063",634
CONSTANTA,COMUNA,LUMINA,"10,228",683
CONSTANTA,COMUNA,M VITEAZU,"3,537",591
CONSTANTA,COMUNA,M VODA,"5,096",415
CONSTANTA,COMUNA,M. KOGALNICEANU,"10,227","1,208"
CONSTANTA,COMUNA,MERENI,"2,270",786
CONSTANTA,COMUNA,N BALCESCU,"5,086",665
CONSTANTA,COMUNA,OLTINA,"2,716",339
CONSTANTA,COMUNA,OSTROV,"5,196",802
CONSTANTA,COMUNA,PANTELIMON,"1,784",540
CONSTANTA,COMUNA,PECINEAGA,"3,320",402
CONSTANTA,COMUNA,PESTERA,"3,482",522
CONSTANTA,COMUNA,POARTA ALBA,"5,144",458
CONSTANTA,COMUNA,RASOVA,"3,906",219
CONSTANTA,COMUNA,SALIGNY,"2,530",398
CONSTANTA,COMUNA,SARAIU,"1,288",506
CONSTANTA,COMUNA,SACELE,"2,252",261
CONSTANTA,COMUNA,SEIMENI,"2,152",308
CONSTANTA,COMUNA,SILISTEA,"1,398",299
CONSTANTA,COMUNA,TARGUSOR,"1,592",432
CONSTANTA,COMUNA,TOPALU,"1,744",304
CONSTANTA,COMUNA,TOPRAISAR,"5,862",971
CONSTANTA,COMUNA,TORTOMANU,"1,741",273
CONSTANTA,COMUNA,TUZLA,"7,047",736
CONSTANTA,COMUNA,VALU LUI TRAIAN,"13,226","1,510"
CONSTANTA,COMUNA,VULTURU,699,136
COVASNA,MUNICIPIU,SF.GHEORGHE,"60,393","1,494"
COVASNA,MUNICIPIU,TG.SECUIESC,"19,622",839
COVASNA,ORAS,BARAOLT,"9,213",696
COVASNA,ORAS,COVASNA,"10,984",895
COVASNA,ORAS,INT.BUZAULUI,"8,922",763
COVASNA,COMUNA,AITA MARE,"1,742",203
COVASNA,COMUNA,ARCUS,"1,502",284
COVASNA,COMUNA,BARCANI,"3,946",536
COVASNA,COMUNA,BATANI,"4,535",489
COVASNA,COMUNA,BELIN,"2,908",181
COVASNA,COMUNA,BIXAD,"1,970",147
COVASNA,COMUNA,BODOC,"2,485",331
COVASNA,COMUNA,BOROSNEU,"3,315",460
COVASNA,COMUNA,BRADUT,"4,955",375
COVASNA,COMUNA,BRATES,"1,462",255
COVASNA,COMUNA,BRETCU,"3,682",404
COVASNA,COMUNA,CATALINA,"3,357",472
COVASNA,COMUNA,CERNAT,"3,920",678
COVASNA,COMUNA,CHICHIS,"1,631",346
COVASNA,COMUNA,COMANDAU,973,182
COVASNA,COMUNA,DALNIC,928,206
COVASNA,COMUNA,DOBARLAU,"2,132",338
COVASNA,COMUNA,ESTELNIC,"1,136",206
COVASNA,COMUNA,GHELINTA,"5,071",548
COVASNA,COMUNA,GHIDFALAU,"2,685",320
COVASNA,COMUNA,HAGHIG,"2,223",175
COVASNA,COMUNA,ILIENI,"2,079",313
COVASNA,COMUNA,LEMNIA,"1,922",319
COVASNA,COMUNA,MALNAS,"1,120",151
COVASNA,COMUNA,MERENI,"1,266",171
COVASNA,COMUNA,MICFALAU,"1,860",109
COVASNA,COMUNA,MOACSA,"1,254",242
COVASNA,COMUNA,OJDULA,"3,467",270
COVASNA,COMUNA,OZUN,"4,627",691
COVASNA,COMUNA,POIAN,"1,765",202
COVASNA,COMUNA,RECI,"2,234",434
COVASNA,COMUNA,SANZIENI,"4,611",399
COVASNA,COMUNA,SITA BUZAULUI,"4,760",595
COVASNA,COMUNA,TURIA,"3,827",513
COVASNA,COMUNA,VALCELE,"4,636",264
COVASNA,COMUNA,VALEA CRISULUI,"2,429",272
COVASNA,COMUNA,VALEA MARE,"1,190",87
COVASNA,COMUNA,VARGHIS,"1,778",164
COVASNA,COMUNA,ZABALA,"4,936",744
COVASNA,COMUNA,ZAGON,"5,387",610
DAMBOVITA,MUNICIPIU,MUN.TARGOVISTE,"86,423","2,107"
DAMBOVITA,MUNICIPIU,MUN.MORENI,"19,614",651
DAMBOVITA,ORAS,FIENI,"7,535",539
DAMBOVITA,ORAS,GAESTI,"14,693",832
DAMBOVITA,ORAS,PUCIOASA,"14,992",940
DAMBOVITA,ORAS,RACARI,"6,565","1,100"
DAMBOVITA,ORAS,TITU,"10,000","1,575"
DAMBOVITA,COMUNA,ANINOASA,"6,233",931
DAMBOVITA,COMUNA,BALENI,"8,752",537
DAMBOVITA,COMUNA,BARBULETU,"2,361",371
DAMBOVITA,COMUNA,BEZDEAD,"4,585",468
DAMBOVITA,COMUNA,BILCIURESTI,"1,847",444
DAMBOVITA,COMUNA,BRANESTI,"3,739",265
DAMBOVITA,COMUNA,BRANISTE,"4,303",251
DAMBOVITA,COMUNA,BREZOAELE,"3,546",177
DAMBOVITA,COMUNA,BUCIUMENI,"4,528",280
DAMBOVITA,COMUNA,BUCSANI,"6,958",468
DAMBOVITA,COMUNA,BUTIMANU,"2,300","2,488"
DAMBOVITA,COMUNA,CANDESTI,"2,898",464
DAMBOVITA,COMUNA,CIOCANESTI,"5,068","1,345"
DAMBOVITA,COMUNA,COBIA,"3,062",394
DAMBOVITA,COMUNA,COJASCA,"8,221",343
DAMBOVITA,COMUNA,COMISANI,"5,253",380
DAMBOVITA,COMUNA,CONTESTI,"5,467",378
DAMBOVITA,COMUNA,CORBII MARI,"8,473",892
DAMBOVITA,COMUNA,CORNATELU,"1,550",454
DAMBOVITA,COMUNA,CORNESTI,"6,786",646
DAMBOVITA,COMUNA,COSTESTI VALE,"3,555",495
DAMBOVITA,COMUNA,CRANGURI,"3,472",593
DAMBOVITA,COMUNA,CREVEDIA,"6,458","3,927"
DAMBOVITA,COMUNA,DARMANESTI,"4,810",326
DAMBOVITA,COMUNA,DOBRA,"3,735",331
DAMBOVITA,COMUNA,DOICESTI,"5,029",354
DAMBOVITA,COMUNA,DRAGODANA,"6,785",951
DAMBOVITA,COMUNA,DRAGOMIRESTI,"8,807",589
DAMBOVITA,COMUNA,FINTA,"4,355",252
DAMBOVITA,COMUNA,GLODENI,"4,284",265
DAMBOVITA,COMUNA,GURA FOII,"2,172",269
DAMBOVITA,COMUNA,GURA OCNITEI,"7,698",615
DAMBOVITA,COMUNA,GURA SUTII,"5,340",378
DAMBOVITA,COMUNA,HULUBESTI,"3,325",476
DAMBOVITA,COMUNA,I. L. CARAGIALE,"7,078",531
DAMBOVITA,COMUNA,IEDERA,"4,003",224
DAMBOVITA,COMUNA,LUCIENI,"3,131",262
DAMBOVITA,COMUNA,LUDESTI,"5,147",278
DAMBOVITA,COMUNA,LUNGULETU,"5,727",538
DAMBOVITA,COMUNA,MALU CU FLORI,"2,382",723
DAMBOVITA,COMUNA,MANESTI,"5,171",262
DAMBOVITA,COMUNA,MATASARU,"5,436",385
DAMBOVITA,COMUNA,MOGOSANI,"4,243",346
DAMBOVITA,COMUNA,MOROIENI,"5,174",780
DAMBOVITA,COMUNA,MORTENI,"2,889",326
DAMBOVITA,COMUNA,MOTAIENI,"2,183",286
DAMBOVITA,COMUNA,NICULESTI,"4,466",572
DAMBOVITA,COMUNA,NUCET,"4,333",328
DAMBOVITA,COMUNA,OCNITA,"4,458",472
DAMBOVITA,COMUNA,ODOBESTI,"4,946",393
DAMBOVITA,COMUNA,PERSINARI,"3,100",135
DAMBOVITA,COMUNA,PETRESTI,"5,794",948
DAMBOVITA,COMUNA,PIETRARI,"2,533",289
DAMBOVITA,COMUNA,PIETROSITA,"3,170",264
DAMBOVITA,COMUNA,POIANA,"3,771",388
DAMBOVITA,COMUNA,POTLOGI,"8,847",835
DAMBOVITA,COMUNA,PRODULESTI,"3,392",228
DAMBOVITA,COMUNA,PUCHENI,"1,980",495
DAMBOVITA,COMUNA,RACIU,"3,464",232
DAMBOVITA,COMUNA,RASCAETI,"2,285",365
DAMBOVITA,COMUNA,RAU ALB,"1,564",256
DAMBOVITA,COMUNA,RAZVAD,"9,104","1,258"
DAMBOVITA,COMUNA,RUNCU,"4,580",542
DAMBOVITA,COMUNA,SALCIOARA,"3,940",788
DAMBOVITA,COMUNA,SELARU,"3,335",441
DAMBOVITA,COMUNA,SLOBOZIA MOARA,"2,241",274
DAMBOVITA,COMUNA,SOTANGA,"7,054",678
DAMBOVITA,COMUNA,TARTASESTI,"5,263","2,022"
DAMBOVITA,COMUNA,TATARANI,"5,453",517
DAMBOVITA,COMUNA,ULIESTI,"4,342",670
DAMBOVITA,COMUNA,ULMI,"4,425",650
DAMBOVITA,COMUNA,VACARESTI,"5,104",500
DAMBOVITA,COMUNA,VALEA MARE,"2,235",243
DAMBOVITA,COMUNA,VALEALUNGA,"4,842",800
DAMBOVITA,COMUNA,VALENI DAMBOVITA,"2,715",488
DAMBOVITA,COMUNA,VARFURI,"1,914",375
DAMBOVITA,COMUNA,VISINA,"4,002",398
DAMBOVITA,COMUNA,VISINESTI,"1,960",208
DAMBOVITA,COMUNA,VLADENI,"2,807",122
DAMBOVITA,COMUNA,VOINESTI,"6,133",956
DAMBOVITA,COMUNA,VULCANA BAI,"3,308",420
DAMBOVITA,COMUNA,VULCANA PANDELE,"5,243",278
DOLJ,MUNICIPIU,CRAIOVA,"294,510","7,275"
DOLJ,MUNICIPIU,BAILESTI,"19,150","1,232"
DOLJ,MUNICIPIU,CALAFAT,"16,732","1,055"
DOLJ,ORAS,BECHET,"3,883",519
DOLJ,ORAS,DABULENI,"12,265",950
DOLJ,ORAS,FILIASI,"18,206",971
DOLJ,ORAS,SEGARCEA,"7,989",664
DOLJ,COMUNA,AFUMATI,"2,849",423
DOLJ,COMUNA,ALMAJ,"1,921",595
DOLJ,COMUNA,AMARASTII DE JOS,"5,643",723
DOLJ,COMUNA,AMARASTII DE SUS,"1,366",470
DOLJ,COMUNA,APELE VII,"2,146",267
DOLJ,COMUNA,ARGETOAIA,"4,569",772
DOLJ,COMUNA,BIRCA,"3,919",384
DOLJ,COMUNA,BISTRET,"4,281",484
DOLJ,COMUNA,BOTOSESTI-PAIA,785,126
DOLJ,COMUNA,BRABOVA,"1,358",445
DOLJ,COMUNA,BRADESTI,"4,549",386
DOLJ,COMUNA,BRALOSTITA,"3,788",356
DOLJ,COMUNA,BRATOVOIESTI,"3,244",664
DOLJ,COMUNA,BREASTA,"4,081",486
DOLJ,COMUNA,BUCOVAT,"4,183",664
DOLJ,COMUNA,BULZESTI,"1,546",487
DOLJ,COMUNA,CALARASI,"5,958",510
DOLJ,COMUNA,CALOPAR,"3,877",486
DOLJ,COMUNA,CARAULA,"2,459",212
DOLJ,COMUNA,CARCEA,"2,209","1,901"
DOLJ,COMUNA,CARNA,"1,508",148
DOLJ,COMUNA,CARPEN,"2,413",370
DOLJ,COMUNA,CASTRANOVA,"3,323",276
DOLJ,COMUNA,CATANE,"2,053",259
DOLJ,COMUNA,CELARU,"4,479",871
DOLJ,COMUNA,CERAT,"4,069",379
DOLJ,COMUNA,CERNATESTI,"1,833",344
DOLJ,COMUNA,CETATE,"5,434",392
DOLJ,COMUNA,CIOROIASI,"1,549",324
DOLJ,COMUNA,CIUPERCENII NOI,"5,403",616
DOLJ,COMUNA,COSOVENI,"3,092",334
DOLJ,COMUNA,COTOFENII DIN DOS,"2,381",338
DOLJ,COMUNA,COTOFENII DIN FATA,"2,063",243
DOLJ,COMUNA,DANETI,"6,206",965
DOLJ,COMUNA,DESA,"4,830",339
DOLJ,COMUNA,DIOSTI,"3,024",450
DOLJ,COMUNA,DOBRESTI,"2,474",350
DOLJ,COMUNA,DOBROTESTI,"1,856",341
DOLJ,COMUNA,DRAGOTESTI,"2,240",426
DOLJ,COMUNA,DRANIC,"2,580",390
DOLJ,COMUNA,FARCAS,"1,940",306
DOLJ,COMUNA,GALICEA MARE,"4,239",497
DOLJ,COMUNA,GALICIUICA,"1,631",183
DOLJ,COMUNA,GHERCESTI,"1,691",986
DOLJ,COMUNA,GHIDICI,"2,504",279
DOLJ,COMUNA,GHINDENI,"1,851",297
DOLJ,COMUNA,GIGHERA,"3,052",497
DOLJ,COMUNA,GINGIOVA,"2,540",297
DOLJ,COMUNA,GIUBEGA,"2,082",384
DOLJ,COMUNA,GIURGITA,"2,877",386
DOLJ,COMUNA,GOGOSU,674,281
DOLJ,COMUNA,GOICEA,"2,678",327
DOLJ,COMUNA,GOIESTI,"3,096",741
DOLJ,COMUNA,GRECESTI,"1,717",387
DOLJ,COMUNA,INTORSURA,"1,508",210
DOLJ,COMUNA,ISALNITA,"3,996",993
DOLJ,COMUNA,IZVOARE,"1,749",260
DOLJ,COMUNA,LEU,"4,703","1,060"
DOLJ,COMUNA,LIPOVU,"3,208",256
DOLJ,COMUNA,MACESU DE JOS,"1,312",233
DOLJ,COMUNA,MACESU DE SUS,"1,320",203
DOLJ,COMUNA,MAGLAVIT,"5,098",436
DOLJ,COMUNA,MALU MARE,"3,871","1,577"
DOLJ,COMUNA,MELINESTI,"4,122",762
DOLJ,COMUNA,MIRSANI,"4,610",505
DOLJ,COMUNA,MISCHII,"1,704",459
DOLJ,COMUNA,MOTATEI,"7,266",697
DOLJ,COMUNA,MURGASI,"2,578",555
DOLJ,COMUNA,NEGOI,"2,305",240
DOLJ,COMUNA,ORODEL,"2,836",538
DOLJ,COMUNA,OSTROVENI,"5,055",664
DOLJ,COMUNA,PERISOR,"1,807",346
DOLJ,COMUNA,PIELESTI,"3,704","1,354"
DOLJ,COMUNA,PISCU VECHI,"2,576",296
DOLJ,COMUNA,PLENITA,"4,722",469
DOLJ,COMUNA,PLESOI,"1,285",236
DOLJ,COMUNA,PODARI,"6,931",643
DOLJ,COMUNA,POIANA MARE,"11,396","1,016"
DOLJ,COMUNA,PREDESTI,"2,000",394
DOLJ,COMUNA,RADOVAN,"1,284",285
DOLJ,COMUNA,RAST,"3,519",315
DOLJ,COMUNA,ROBANESTI,"2,379",956
DOLJ,COMUNA,ROJISTE,"2,605",254
DOLJ,COMUNA,SADOVA,"8,466",715
DOLJ,COMUNA,SALCUTA,"2,175",365
DOLJ,COMUNA,SCAIESTI,"2,115",312
DOLJ,COMUNA,SEACA DE CIMP,"1,892",284
DOLJ,COMUNA,SEACA DE PADURE,"1,018",308
DOLJ,COMUNA,SECU,"1,055",217
DOLJ,COMUNA,SILISTEA CRUCII,"1,573",201
DOLJ,COMUNA,SIMNICU DE SUS,"4,555","1,158"
DOLJ,COMUNA,SOPOT,"1,611",358
DOLJ,COMUNA,TALPAS,"1,558",197
DOLJ,COMUNA,TEASC,"3,161",633
DOLJ,COMUNA,TERPEZITA,"1,682",342
DOLJ,COMUNA,TESLUI,"2,420",448
DOLJ,COMUNA,TUGLUI,"2,886",284
DOLJ,COMUNA,UNIREA,"3,891",373
DOLJ,COMUNA,URZICUTA,"2,907",560
DOLJ,COMUNA,VALEA STANCIULUI,"5,423",638
DOLJ,COMUNA,VARTOP,"1,529",218
DOLJ,COMUNA,VARVORU DE JOS,"2,837",511
DOLJ,COMUNA,VELA,"1,909",354
DOLJ,COMUNA,VERBITA,"1,297",162
GALATI,MUNICIPIU,GALATI,"285,416","5,878"
GALATI,MUNICIPIU,TECUCI,"41,891","1,619"
GALATI,ORAS,BERESTI,"3,134",408
GALATI,ORAS,TARGU BUJOR,"7,403",858
GALATI,COMUNA,BALABANESTI,"2,128",479
GALATI,COMUNA,BALASESTI,"2,377",621
GALATI,COMUNA,BALENI,"2,432",386
GALATI,COMUNA,BANEASA,"2,127",395
GALATI,COMUNA,BARCEA,"6,261",634
GALATI,COMUNA,BERESTI-MERIA,"3,857",986
GALATI,COMUNA,BRAHASESTI,"8,975",781
GALATI,COMUNA,BRANISTEA,"4,336",441
GALATI,COMUNA,BUCIUMENI,"2,555",437
GALATI,COMUNA,CAVADINESTI,"2,982","1,299"
GALATI,COMUNA,CERTESTI,"2,316",624
GALATI,COMUNA,CORNI,"2,123",308
GALATI,COMUNA,COROD,"7,219","1,038"
GALATI,COMUNA,COSMESTI,"6,600",624
GALATI,COMUNA,COSTACHE NEGRI,"2,672",280
GALATI,COMUNA,CUCA,"2,251",364
GALATI,COMUNA,CUDALBI,"7,536",763
GALATI,COMUNA,CUZA VODA,"3,236",283
GALATI,COMUNA,DRAGANESTI,"6,199",483
GALATI,COMUNA,DRAGUSENI,"5,657",893
GALATI,COMUNA,FIRTANESTI,"5,219",456
GALATI,COMUNA,FOLTESTI,"3,390",580
GALATI,COMUNA,FRUMUSITA,"5,436",482
GALATI,COMUNA,FUNDENI,"3,894",731
GALATI,COMUNA,GHIDIGENI,"6,597",624
GALATI,COMUNA,GOHOR,"3,469",564
GALATI,COMUNA,GRIVITA,"3,750",424
GALATI,COMUNA,INDEPENDENTA,"4,755",477
GALATI,COMUNA,IVESTI,"9,634",891
GALATI,COMUNA,JORASTI,"1,858",237
GALATI,COMUNA,LIESTI,"10,608","1,136"
GALATI,COMUNA,MASTACANI,"4,723",726
GALATI,COMUNA,MATCA,"12,093",970
GALATI,COMUNA,MOVILENI,"3,249",446
GALATI,COMUNA,MUNTENI,"7,071",467
GALATI,COMUNA,NAMOLOASA,"2,010",402
GALATI,COMUNA,NEGRILESTI,"2,941",345
GALATI,COMUNA,NICORESTI,"3,886",920
GALATI,COMUNA,OANCEA,"1,392",269
GALATI,COMUNA,PECHEA,"11,188",914
GALATI,COMUNA,PISCU,"4,935",393
GALATI,COMUNA,POIANA,"1,846",314
GALATI,COMUNA,PRIPONESTI,"2,333",491
GALATI,COMUNA,RADESTI,"1,469",297
GALATI,COMUNA,REDIU,"2,024",346
GALATI,COMUNA,SCHELA,"3,874",546
GALATI,COMUNA,SCINTEIESTI,"2,445",370
GALATI,COMUNA,SENDRENI,"4,300",518
GALATI,COMUNA,SLOBOZIA-CONACHI,"3,569",718
GALATI,COMUNA,SMIRDAN,"5,325",470
GALATI,COMUNA,SMULTI,"1,355",407
GALATI,COMUNA,SUCEVENI,"1,934",341
GALATI,COMUNA,SUHURLUI,"1,563",247
GALATI,COMUNA,TEPU,"2,563",287
GALATI,COMUNA,TUDOR-VLADIMIRESCU,"5,442",602
GALATI,COMUNA,TULUCESTI,"7,460",750
GALATI,COMUNA,UMBRARESTI,"6,991","1,042"
GALATI,COMUNA,VALEA-MARULUI,"3,571",545
GALATI,COMUNA,VINATORI,"5,314",670
GALATI,COMUNA,VIRLEZI,"2,064",402
GALATI,COMUNA,VLADESTI,"1,965",325
GIURGIU,MUNICIPIU,GIURGIU,"65,756","2,783"
GIURGIU,ORAS,BOLINTIN VALE,"12,813","1,078"
GIURGIU,ORAS,MIHAILESTI,"7,557","1,041"
GIURGIU,COMUNA,ADUNATII COPACENI,"6,505","5,985"
GIURGIU,COMUNA,BANEASA,"5,095",671
GIURGIU,COMUNA,BOLINTIN DEAL,"6,176","2,386"
GIURGIU,COMUNA,BUCSANI,"3,699",465
GIURGIU,COMUNA,BULBUCATA,"1,382",209
GIURGIU,COMUNA,BUTURUGENI,"3,927",346
GIURGIU,COMUNA,CALUGARENI,"6,093",892
GIURGIU,COMUNA,CLEJANI,"3,409",264
GIURGIU,COMUNA,COLIBASI,"3,387",365
GIURGIU,COMUNA,COMANA,"7,310",844
GIURGIU,COMUNA,COSOBA,"2,449",92
GIURGIU,COMUNA,CREVEDIA MARE,"5,010",370
GIURGIU,COMUNA,DAIA,"2,643",388
GIURGIU,COMUNA,FLORESTI STOENESTI,"8,824",454
GIURGIU,COMUNA,FRATESTI,"5,679",574
GIURGIU,COMUNA,GAISENI,"5,522",495
GIURGIU,COMUNA,GAUJANI,"2,437",350
GIURGIU,COMUNA,GHIMPATI,"5,501","2,168"
GIURGIU,COMUNA,GOGOSARI,"1,929",484
GIURGIU,COMUNA,GOSTINARI,"2,518",193
GIURGIU,COMUNA,GOSTINU,"2,028",198
GIURGIU,COMUNA,GRADINARI,"3,301",463
GIURGIU,COMUNA,GREACA,"2,347",314
GIURGIU,COMUNA,HERESTI,"2,284",437
GIURGIU,COMUNA,HOTARELE,"3,442",590
GIURGIU,COMUNA,IEPURESTI,"1,782",447
GIURGIU,COMUNA,ISVOARELE,"1,931",275
GIURGIU,COMUNA,IZVOARELE,"3,678",740
GIURGIU,COMUNA,JOITA,"3,391","2,018"
GIURGIU,COMUNA,LETCA NOUA,"3,334",412
GIURGIU,COMUNA,MALU,"2,444",240
GIURGIU,COMUNA,MARSA,"2,727",196
GIURGIU,COMUNA,MIHAI BRAVU,"2,450",162
GIURGIU,COMUNA,OGREZENI,"4,604",425
GIURGIU,COMUNA,OINACU,"3,490",412
GIURGIU,COMUNA,PRUNDU,"4,253",354
GIURGIU,COMUNA,PUTINEIU,"2,564",446
GIURGIU,COMUNA,RASUCENI,"2,190",632
GIURGIU,COMUNA,ROATA DE JOS,"8,171",631
GIURGIU,COMUNA,SABARENI,"2,634",506
GIURGIU,COMUNA,SCHITU,"1,807",439
GIURGIU,COMUNA,SINGURENI,"3,088",291
GIURGIU,COMUNA,SLOBOZIA,"2,458",426
GIURGIU,COMUNA,STANESTI,"2,893",616
GIURGIU,COMUNA,STOENESTI,"2,024",368
GIURGIU,COMUNA,TOPORU,"2,066",376
GIURGIU,COMUNA,ULMI,"7,665","1,309"
GIURGIU,COMUNA,VALEA DRAGULUI,"2,939",295
GIURGIU,COMUNA,VANATORII MICI,"4,514",442
GIURGIU,COMUNA,VARASTI,"5,786",487
GIURGIU,COMUNA,VEDEA,"2,781",236
GORJ,MUNICIPIU,TG-JIU,"95,964","3,920"
GORJ,MUNICIPIU,MOTRU,"21,670",735
GORJ,ORAS,BUMBESTI-JIU,"10,095","1,275"
GORJ,ORAS,NOVACI,"5,908","1,504"
GORJ,ORAS,ROVINARI,"13,291",446
GORJ,ORAS,TG-CARBUNESTI,"8,821","1,144"
GORJ,ORAS,TICLENI,"5,094",425
GORJ,ORAS,TISMANA,"7,550","1,300"
GORJ,ORAS,TURCENI,"8,131",696
GORJ,COMUNA,ALBENI,"2,959",307
GORJ,COMUNA,ALIMPESTI,"2,066",536
GORJ,COMUNA,ANINOASA,"3,822",590
GORJ,COMUNA,ARCANI,"1,339",241
GORJ,COMUNA,BAIA DE FIER,"4,183","1,155"
GORJ,COMUNA,BALANESTI,"2,177",354
GORJ,COMUNA,BALESTI,"7,607",854
GORJ,COMUNA,BARBATESTI,"1,741",326
GORJ,COMUNA,BENGESTI CIOCADIA,"3,219",673
GORJ,COMUNA,BERLESTI,"2,249",510
GORJ,COMUNA,BILTENI,"7,634",881
GORJ,COMUNA,BOLBOSI,"3,251",400
GORJ,COMUNA,BORASCU,"3,475",503
GORJ,COMUNA,BRANESTI,"2,441",353
GORJ,COMUNA,BUMBESTI PITIC,"2,263",607
GORJ,COMUNA,BUSTUCHIN,"3,393",513
GORJ,COMUNA,CAPRENI,"2,037",401
GORJ,COMUNA,CATUNELE,"2,633",436
GORJ,COMUNA,CILNIC,"2,179",410
GORJ,COMUNA,CIUPERCENI,"1,760",376
GORJ,COMUNA,CRASNA,"5,027",920
GORJ,COMUNA,CRUSET,"3,409",752
GORJ,COMUNA,DANCIULESTI,"2,552",356
GORJ,COMUNA,DANESTI,"3,743",936
GORJ,COMUNA,DRAGOTESTI,"2,604",289
GORJ,COMUNA,DRAGUTESTI,"5,324",819
GORJ,COMUNA,FARCASESTI,"3,371",449
GORJ,COMUNA,GLOGOVA,"1,870",325
GORJ,COMUNA,GODINESTI,"2,131",372
GORJ,COMUNA,HUREZANI,"1,675",340
GORJ,COMUNA,IONESTI,"2,430",314
GORJ,COMUNA,JUPINESTI,"2,257",459
GORJ,COMUNA,LELESTI,"1,836",218
GORJ,COMUNA,LICURICI,"2,318",450
GORJ,COMUNA,LOGRESTI,"2,739",591
GORJ,COMUNA,MATASARI,"5,219",254
GORJ,COMUNA,MUSETESTI,"2,014",412
GORJ,COMUNA,NEGOMIR,"3,814",508
GORJ,COMUNA,PADES,"4,951",608
GORJ,COMUNA,PESTISANI,"3,928",889
GORJ,COMUNA,PLOPSORU,"6,759",643
GORJ,COMUNA,POLOVRAGI,"2,873",898
GORJ,COMUNA,PRIGORIA,"3,113",496
GORJ,COMUNA,ROSIA DE AMARADIA,"3,163",418
GORJ,COMUNA,RUNCU,"5,383",888
GORJ,COMUNA,SACELU,"1,595",430
GORJ,COMUNA,SAMARINESTI,"1,847",240
GORJ,COMUNA,SAULESTI,"2,246",452
GORJ,COMUNA,SCHELA,"1,674",589
GORJ,COMUNA,SCOARTA,"4,855",891
GORJ,COMUNA,SLIVILESTI,"3,532",702
GORJ,COMUNA,STANESTI,"2,478",461
GORJ,COMUNA,STEJARI,"2,817",505
GORJ,COMUNA,STOINA,"2,419",426
GORJ,COMUNA,TELESTI,"2,814",315
GORJ,COMUNA,TINTARENI,"5,699",499
GORJ,COMUNA,TURBUREA,"4,510",592
GORJ,COMUNA,TURCINESTI,"2,174",334
GORJ,COMUNA,URDARI,"3,037",288
GORJ,COMUNA,VAGIULESTI,"2,632",515
GORJ,COMUNA,VLADIMIR,"3,077",524
HARGHITA,MUNICIPIU,MIERCUREA-CIUC,"40,791","1,796"
HARGHITA,MUNICIPIU,GHEORGHENI,"19,502","1,237"
HARGHITA,MUNICIPIU,ODORHEIU-SECUIESC,"35,970","1,107"
HARGHITA,MUNICIPIU,TOPLITA,"15,073","1,021"
HARGHITA,ORAS,BAILE-TUSNAD,"1,564",189
HARGHITA,ORAS,BALAN,"7,037",176
HARGHITA,ORAS,BORSEC,"2,711",212
HARGHITA,ORAS,CRISTURU-SECUIESC,"10,193",642
HARGHITA,ORAS,VLAHITA,"7,117",723
HARGHITA,COMUNA,ATID,"2,891",436
HARGHITA,COMUNA,AVRAMESTI,"2,626",328
HARGHITA,COMUNA,BILBOR,"2,677",610
HARGHITA,COMUNA,BRADESTI,"1,879",280
HARGHITA,COMUNA,CAPALNITA,"2,044",123
HARGHITA,COMUNA,CARTA,"2,723",231
HARGHITA,COMUNA,CICEU,"2,802",224
HARGHITA,COMUNA,CIUCSANGEORGIU,"4,842",554
HARGHITA,COMUNA,CIUMANI,"4,385",243
HARGHITA,COMUNA,CORBU,"1,574",376
HARGHITA,COMUNA,CORUND,"6,427",401
HARGHITA,COMUNA,COZMENI,"2,178",262
HARGHITA,COMUNA,DANESTI,"2,315",234
HARGHITA,COMUNA,DARJIU,"1,069",156
HARGHITA,COMUNA,DEALU,"4,001",616
HARGHITA,COMUNA,DITRAU,"5,687",769
HARGHITA,COMUNA,FELICENI,"3,408",359
HARGHITA,COMUNA,FRUMOASA,"3,694",370
HARGHITA,COMUNA,GALAUTAS,"2,672",343
HARGHITA,COMUNA,JOSENI,"5,685",421
HARGHITA,COMUNA,LAZAREA,"3,404",555
HARGHITA,COMUNA,LELICENI,"2,041",263
HARGHITA,COMUNA,LUETA,"3,596",419
